Population,State,County,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),Households,Total County Carbon Footprint (tCO2e/yr)
2513,KS,WICHITA ,13808.1527,57718.44539,0.0,26929.7493,17.88573297,20.6087771,7.772089136,4.681379099,5.074082893,56.0220612,1113.0,62352.55412
2370,KS,SHERIDAN ,14433.90542,59962.77526,3.343108613,26615.94515,17.71292135,21.64092024,7.174582278,4.537861888,4.977893922,56.04417968,1092.0,61200.24421
1844,KS,HODGEMAN ,13473.26499,48853.42329,3.466544859,28206.99566,18.75924475,19.70092394,7.656963124,4.761403224,5.214378137,56.09291318,838.0,47005.86125
5191,KS,SCOTT ,13322.57705,60945.16417,0.0,26453.0,17.89185456,20.39313386,7.41,5.046243011,5.626084308,56.36731574,2316.0,130546.7033
3525,KS,MORTON ,14429.40209,54795.43342,0.0,25782.07716,17.303983,20.95634942,7.917693617,4.897828006,5.354677145,56.43053119,1489.0,84025.06095
7902,KS,GRANT ,13414.88362,56504.15392,0.0,25370.0,17.0868489,20.06404962,8.58,5.144193892,5.581767881,56.45686029,3025.0,170782.0024
30592,KS,MCPHERSON ,13742.45421,54028.27435,2.4198532,26325.22738,17.83833115,20.4004733,7.507880492,5.114731251,5.702241796,56.56365799,12402.0,701502.4864
3376,KS,LOGAN ,14296.94419,60602.66443,0.89623278,27770.38803,18.42038354,21.42338067,7.329099526,4.575036493,5.004988523,56.75288875,1548.0,87853.47179
5334,KS,STEVENS ,13482.61669,56930.35892,0.0,25775.78628,17.47893447,20.13107052,8.150089989,5.245004889,5.786754006,56.79185387,2211.0,125566.7889
5807,KS,OTTAWA ,13523.83987,43239.18456,12.07864297,29143.35251,19.46543917,19.54303501,7.403883244,4.939506159,5.470144749,56.82200834,2582.0,146714.4255
3261,KS,GOVE ,14470.87343,55353.90067,4.310555331,28411.16253,18.8243094,21.4678713,7.41775529,4.626770106,5.05472785,57.39143395,1478.0,84824.53938
1832,KS,WALLACE ,13268.71194,53171.91827,0.0,30911.20579,20.30617284,19.85542191,7.709017467,4.607221902,4.990277854,57.46811197,823.0,47296.25615
64356,KS,LEAVENWORTH ,13376.97762,51581.33161,1.173316025,25695.39529,17.6658986,19.80522327,8.190151035,5.625332391,6.295632058,57.58223735,22835.0,1314890.39
4681,KS,MEADE ,14799.13865,57310.33973,0.0,26867.25636,17.94145959,21.64841803,7.886071352,4.854044703,5.293426913,57.6234206,1992.0,114785.8538
12589,KS,JACKSON ,12371.39009,39334.47337,1.584810433,31594.04591,21.00481273,18.00380308,7.924272778,5.08890577,5.61667794,57.63847229,5090.0,293379.824
2458,KS,STANTON ,14341.77951,56393.34428,0.0,27039.1904,18.17860252,20.91647418,8.204621644,5.140609761,5.636033186,58.07634129,1032.0,59934.78421
17077,KS,OSAGE ,13636.62122,44736.0067,1.486090118,30904.58646,20.54034307,19.55118312,7.66467061,4.983247353,5.497464147,58.2369083,7139.0,415753.2884
23904,KS,SUMNER ,14337.48902,50136.08226,1.887344199,28650.68783,19.184923,20.66799533,7.803949548,5.064458444,5.588865133,58.31019145,10022.0,584384.7387
17021,KS,POTTAWATOMIE ,13852.14273,49477.08855,1.573139563,29465.96739,19.66823491,20.1470167,8.010897127,5.091168562,5.594035531,58.51135283,6816.0,398813.3809
6359,KS,WABAUNSEE ,13317.49615,41316.31041,2.593829754,31811.20569,21.17824511,19.07648929,7.66788017,5.139389452,5.691614504,58.75361853,2837.0,166684.0158
4105,KS,HASKELL ,15180.17544,57320.64881,0.0,26567.5754,17.77548286,21.88930952,8.604708892,5.056090703,5.469564608,58.79515658,1577.0,92719.96192
26181,KS,MIAMI ,13321.94327,40868.77485,1.187829547,30728.71689,20.7012523,19.03772055,7.949125702,5.462574851,6.11373911,59.26441251,10207.0,604911.8585
59169,KS,BUTLER ,13986.37246,46059.46275,0.505466565,28790.0713,19.52753572,20.02922486,8.045003803,5.523213841,6.178076895,59.30305511,23051.0,1366994.723
18566,KS,JEFFERSON ,13620.81393,40936.39827,1.785969099,32509.27593,21.73995567,19.33079656,8.010269848,5.413071544,6.024782667,60.51887629,7516.0,454859.8742
4428,KS,KEARNY ,15195.67433,60994.07451,0.0,28324.52665,18.87306492,22.21954279,8.809783198,5.139839339,5.550881411,60.59311166,1599.0,96888.38554
6464,KS,GRAY ,15607.44915,56930.13955,0.513722298,29974.33369,19.94310648,22.46557205,8.491188119,5.160733791,5.615925366,61.6765258,2385.0,147098.514
452577,KS,JOHNSON ,15219.45131,57100.04881,0.101011611,25227.63973,18.13477306,22.20995444,7.786759888,6.722944542,7.829838602,62.68427053,182127.0,11416498.14
5052,KY,OWSLEY ,11146.85552,24087.74421,24.59899374,20368.46239,13.1316432,12.94595291,7.566793349,3.505837057,3.511434774,40.66166129,2301.0,93562.48262
32867,KY,HARLAN ,10691.86103,23046.22069,81.57444064,19666.94478,12.82721882,13.30124097,7.425824687,3.65552533,3.741644609,40.95145442,14879.0,609316.6903
30601,KY,BELL ,11638.58347,30503.81416,29.1258045,19436.47427,12.71362379,13.83071707,7.331360413,3.669576262,3.777390736,41.32266827,13584.0,561327.1258
18553,KY,WAYNE ,10829.8156,23270.54281,55.85193196,21546.0,14.06754519,13.04366737,7.5,3.799820222,3.930377586,42.34141037,8770.0,371334.169
24384,KY,CLAY ,12250.63714,31847.00479,15.96575877,20701.15125,13.31946575,14.17959928,7.8409375,3.535850539,3.520553036,42.39640611,9364.0,396999.9468
16385,KY,RUSSELL ,11448.21122,22444.11435,88.36453479,20921.00568,13.7601321,13.87823816,6.972635337,3.804933783,4.001987679,42.41792706,8662.0,367424.0842
10203,KY,CLINTON ,11652.97995,24066.05457,84.4766401,21512.46016,14.03057399,14.09144935,7.057180241,3.678738208,3.82011476,42.67805655,5143.0,219493.2449
7482,KY,LEE ,11662.67082,28081.2627,23.09961108,22387.86648,14.51293719,13.57535327,7.247971131,3.64000131,3.739864842,42.71612774,3110.0,132847.1573
4371,KY,ELLIOTT ,11622.49983,24920.43883,15.88388519,22533.05148,14.63990319,13.3392949,7.482807138,3.702839255,3.822834881,42.98767936,2025.0,87050.05071
16785,KY,MCCREARY ,11481.68546,24405.83939,90.40765052,21405.05606,13.89529242,14.01491601,7.662739946,3.717327634,3.789647185,43.07992319,7263.0,312889.4822
25928,KY,KNOX ,13030.62784,35599.54632,19.07587322,20121.69446,13.07152661,15.05797081,7.648484264,3.663626676,3.717018281,43.15862664,11354.0,490023.0469
15006,KY,BREATHITT ,11423.36428,27422.86729,39.0985982,21286.42243,13.83510635,14.5876008,7.633560576,3.712304409,3.797044135,43.56561627,6336.0,276031.7447
6570,KY,MENIFEE ,12140.00698,27569.11716,9.342143282,22142.2618,14.48577516,13.700972,7.455515982,3.893732431,4.049867451,43.58586302,3679.0,160352.3901
27145,KY,LETCHER ,11985.23253,23799.75746,34.73566348,21971.69368,14.37264787,13.91878091,7.470227666,3.864420397,4.019480292,43.64555713,12243.0,534352.556
13553,KY,CASEY ,12094.49805,26840.43981,40.25965837,22311.33594,14.58647714,14.08864968,7.316394156,3.834249883,4.00005299,43.82582385,6306.0,276365.6452
6981,KY,CUMBERLAND ,12558.14845,26406.84588,38.85336308,22094.22103,14.47932549,14.42380964,7.111224753,3.825968742,4.016288031,43.85661666,3473.0,152314.0297
13746,KY,JACKSON ,11691.73316,23797.49281,26.23089383,23739.75629,15.38568496,13.37397886,7.572492361,3.774004351,3.882481959,43.98864249,6168.0,271321.9469
11875,KY,LESLIE ,11701.94186,23899.69582,17.83179521,22684.25954,14.69238263,14.28502487,7.539978947,3.702975186,3.787398825,44.00776047,5251.0,231084.7502
9077,KY,WOLFE ,11810.92576,27918.94093,26.04915259,23618.71191,15.29833718,13.74374402,7.381741765,3.744631458,3.847830874,44.0162853,4232.0,186276.9194
48948,KY,WHITLEY ,12548.7833,36297.90529,16.0832487,21235.44817,13.96904794,14.73254181,7.479605295,3.94088289,4.123216482,44.24529441,21100.0,933575.7121
12581,KY,MORGAN ,11630.27866,26263.78175,20.04747233,23321.27335,15.19695599,13.46223555,7.677715603,3.888212705,4.033163717,44.25828356,4826.0,213590.4765
8289,KY,EDMONSON ,12531.46472,23925.01215,13.06016814,23484.84051,15.3907158,13.91451607,7.391371697,3.941541742,4.15727316,44.79541847,4279.0,191679.5956
32938,KY,PERRY ,12291.84461,28896.28565,17.38258299,21520.28851,14.09867592,15.18185925,7.617084522,3.908294509,4.057408411,44.86332261,14232.0,638494.8074
14734,KY,ROCKCASTLE ,11503.06635,22936.46345,107.9140058,23566.20768,15.3971499,14.19036711,7.413345324,3.907833466,4.09229046,45.00098626,6596.0,296826.5054
42661,KY,FLOYD ,13559.00763,37057.7202,10.38678985,21045.75561,13.76277865,16.18233102,7.369147934,3.776139759,3.914038351,45.00443571,18671.0,840277.8191
57498,KY,PULASKI ,11907.21742,27686.37723,49.33440852,22466.20126,14.91977596,14.14530676,7.260651675,4.196071689,4.495772497,45.01757858,28662.0,1290293.837
12232,KY,MARTIN ,13317.24556,34568.18316,11.0345975,21000.57775,13.59015668,16.37732073,7.824280576,3.664821187,3.698721633,45.1553008,5409.0,244245.022
13331,KY,MAGOFFIN ,12674.3615,30661.97131,22.43556041,23378.90233,15.1201076,14.55871077,7.8522879,3.785197267,3.852749707,45.16905324,5443.0,245855.1568
15569,KY,ADAIR ,12464.13503,28128.83195,44.65084494,22939.36817,15.10746419,14.50463231,7.286959342,4.030784711,4.274014301,45.20385485,7081.0,320088.4962
66383,KY,PIKE ,12711.97154,29504.1279,16.4661909,22061.54945,14.53487057,15.10523707,7.367991956,4.013290733,4.231380996,45.25277132,29867.0,1351564.521
8898,KY,FULTON ,14106.99203,41120.59699,6.079358199,20960.48224,13.92031706,16.16002401,6.998044504,4.007646888,4.28204455,45.36807701,4206.0,190818.1319
26821,KY,GRAYSON ,12503.94769,27780.02817,14.30323275,22810.43623,15.12985861,14.09814724,7.415462884,4.231657367,4.522411343,45.39753745,14743.0,669295.8946
33812,KY,CALLOWAY ,13197.82563,33575.42802,4.87001815,21941.47693,14.74460325,14.9477278,6.746104046,4.301126226,4.708485075,45.4480464,15914.0,723260.2105
15364,KY,ESTILL ,12360.00311,33310.08005,5.796813843,23912.16506,15.63154863,14.25859469,7.4393283,3.966236592,4.15755322,45.45326143,6855.0,311582.1071
22487,KY,ROWAN ,12443.48501,32597.77817,7.80785689,22961.60213,15.25287654,14.32028339,7.178539601,4.21990136,4.539363986,45.51096488,9162.0,416971.4602
13506,KY,KNOTT ,13463.28922,35429.35695,14.88705272,21057.53361,13.75452858,16.56068426,7.619069303,3.805896136,3.923967642,45.66414592,5821.0,265810.9934
23014,KY,JOHNSON ,12666.3338,31788.77002,20.67118098,22466.38403,14.79508651,14.98570013,7.525689146,4.071385195,4.287199598,45.66506058,10089.0,460714.7962
12150,KY,MONROE ,13483.70475,29788.91387,13.71158154,23275.0423,15.23631923,15.02839844,7.345276543,3.940547149,4.134174714,45.68471607,5537.0,252956.2729
14179,KY,LEWIS ,12494.74629,28510.48837,20.79046101,24664.74639,16.01896163,14.31787037,7.729956273,3.915236919,4.050962839,46.03298803,6153.0,283240.9754
7806,KY,LYON ,14489.31263,32398.88832,1.19052518,20991.83244,14.24624329,15.78229681,6.737786318,4.428897497,4.884915104,46.08013901,4063.0,187223.6048
16289,KY,HART ,13222.20889,32127.69811,8.920194687,23071.62134,15.1954872,14.88959518,7.604260544,4.1293507,4.357728681,46.1764223,7822.0,361191.9752
71795,KY,MADISON ,12163.10015,31319.89348,8.492895321,23055.67241,15.48729607,14.06483681,7.263825475,4.521252323,4.933272665,46.27048335,29990.0,1387651.796
15568,KY,LAWRENCE ,12506.53562,30819.86988,21.66771319,23230.10213,15.12225708,15.37801524,7.824702595,3.916968037,4.039729616,46.28167256,7017.0,324758.4964
44950,KY,LAUREL ,12396.16606,27613.87428,37.14069126,23707.14162,15.63638908,14.35738177,7.705777976,4.237305775,4.487360085,46.42421468,18952.0,879831.7167
27741,KY,CARTER ,12280.03012,28251.38553,14.6539377,25046.08633,16.42049354,14.06030699,7.618434087,4.162743768,4.393718554,46.65569694,11964.0,558188.7582
10617,KY,METCALFE ,13470.13329,29555.14541,21.69417783,24923.57267,16.2854439,15.05567898,7.424800791,3.995630808,4.208661077,46.97021556,4858.0,228181.3072
24615,KY,TAYLOR ,13624.20237,37602.34237,19.03498524,22835.61828,15.17310622,15.74971645,7.309334552,4.24817224,4.559656531,47.039986,10866.0,511136.4878
10540,KY,GREEN ,13793.6906,31924.14027,13.88769534,24536.95351,16.09554556,15.44438161,7.213918406,4.026893918,4.275865061,47.05660456,4967.0,233730.1548
16507,KY,MASON ,13190.53824,43643.51812,12.5644223,22459.95075,15.03095081,15.75211091,7.215760586,4.368806292,4.733457579,47.10108618,7610.0,358439.2658
11375,KY,BATH ,13091.20483,32543.66694,17.64290951,24829.13723,16.32000967,14.97635405,7.411384615,4.148268015,4.411224948,47.2672413,5166.0,244182.5686
13157,KY,POWELL ,13156.9546,36497.25148,15.50035194,24164.56654,15.83416935,15.17461722,7.819917154,4.130774796,4.329485394,47.28896391,5486.0,259427.256
13799,KY,FLEMING ,12702.48793,28638.29448,18.93344289,24801.86796,16.34829911,14.5583509,7.650286977,4.283762069,4.558141546,47.3988406,6131.0,290602.2917
25792,KY,LINCOLN ,12671.45892,28455.99207,39.45864106,25254.89097,16.60863043,14.65914402,7.562243719,4.231737129,4.50066311,47.56241841,11162.0,530891.7143
77456,KY,CHRISTIAN ,13326.84705,37214.51005,4.429736717,21192.56154,14.19225334,15.25946783,8.618472165,4.628253261,4.887171243,47.58561784,26770.0,1273866.99
8717,KY,CRITTENDEN ,13669.10784,33089.24824,6.208572331,24522.82138,16.24818942,15.24676285,7.224610531,4.280631361,4.618661486,47.61885564,4076.0,194094.4556
261388,KY,FAYETTE ,12920.42596,44254.30245,2.139528324,20860.56138,14.5352192,15.41593953,6.910906889,5.057537944,5.707977439,47.627581,116497.0,5548470.303
7265,KY,OWEN ,12357.44028,23838.58141,57.94775281,24461.73283,16.3214052,14.30530108,7.567015829,4.552188059,4.93084651,47.67675668,3777.0,180075.11
66311,KY,MCCRACKEN ,14484.7211,44362.21782,2.373262847,21344.8441,14.52519205,16.61393716,6.944663178,4.578482604,5.0581372,47.7204122,30753.0,1467545.836
12998,KY,TRIGG ,13638.54586,29559.27541,7.779793112,24327.15656,16.28812036,15.04787039,7.206351746,4.533923597,4.959870244,48.03613634,6877.0,330344.5096
17088,KY,ALLEN ,13464.19284,28621.23849,11.2707999,24439.32338,16.24770143,14.9051465,7.651769663,4.472753308,4.815293245,48.09266415,7713.0,370938.7186
31190,KY,MUHLENBERG ,14279.48195,35320.11858,5.019766002,24690.7605,16.31866783,15.8842433,7.352084322,4.273302732,4.583779472,48.41207766,13416.0,649496.4338
35987,KY,BARREN ,14067.354,37039.18084,7.298406763,23882.98149,15.95180152,15.90245792,7.296140551,4.452630345,4.840169677,48.44320001,16202.0,784876.7266
48432,KY,FRANKLIN ,13213.44712,43736.32827,7.731778098,22215.0,15.31418789,15.68845482,6.93,4.976219516,5.596140887,48.50500311,21705.0,1052801.093
3891,KY,HICKMAN ,14731.43995,36970.55466,2.502851953,24381.32203,16.22667844,16.29902004,6.987293755,4.336785999,4.720641607,48.57041985,1787.0,86795.34027
47490,KY,HOPKINS ,14470.12942,41489.01529,2.216297427,23698.86641,15.81340616,16.41042813,7.295850916,4.416182781,4.789036489,48.72490448,21115.0,1028826.358
22378,KY,MONTGOMERY ,13396.62313,38090.27189,14.0401279,24415.5681,16.29805145,15.54359328,7.465319957,4.530020726,4.917795542,48.75478095,9602.0,468143.4067
27685,KY,BOYLE ,14178.65291,43843.66377,9.704159843,22484.30305,15.25553738,16.52036429,7.137160917,4.681684969,5.165734918,48.76048247,11406.0,556162.063
11131,KY,BUTLER ,13738.65139,29249.47264,18.98905302,26251.30752,17.31761491,14.86645859,7.553218938,4.365059391,4.690729996,48.79308183,4795.0,233962.8274
11052,KY,TODD ,14383.20059,30538.06363,10.50862402,24444.71001,16.19214587,15.73171598,7.784915852,4.423996784,4.724903073,48.85767756,4687.0,228995.9347
10020,KY,LIVINGSTON ,13541.19164,27624.9348,10.71657381,26254.95758,17.41896905,14.89766897,7.284365269,4.465493201,4.857505715,48.9240022,4865.0,238015.2707
7059,KY,NICHOLAS ,13362.85678,33779.26699,44.71013695,25722.99717,16.97465753,15.62768884,7.426761581,4.347203697,4.660642472,49.03695413,3157.0,154809.6642
39133,KY,GRAVES ,14708.99978,36990.88553,3.474286008,24385.86053,16.22968965,16.30827138,7.34572688,4.426509576,4.791814553,49.10201203,17291.0,849022.8901
98234,KY,WARREN ,14153.00653,37322.92738,4.149525161,23515.10275,15.88362634,15.92323322,7.414284667,4.740363816,5.206748804,49.16825684,40702.0,2001246.39
17027,KY,BRECKINRIDGE ,14075.20111,33111.07722,11.64705431,25475.95131,16.85411527,15.62811555,7.570300112,4.428755002,4.753147716,49.23443366,8521.0,419526.6092
12859,KY,CALDWELL ,14537.59296,39748.91796,3.174498356,25549.76756,16.89864981,16.33147476,7.114540011,4.288930285,4.64164548,49.27524034,6004.0,295848.543
18395,KY,MARION ,14001.25082,34936.56218,13.71971084,25171.27709,16.64696566,15.80472022,7.694187007,4.419765155,4.728691362,49.29432941,7458.0,367637.1087
6296,KY,BALLARD ,14851.29318,35598.81361,3.078507634,25122.09911,16.71065773,16.27722328,7.141205527,4.412417922,4.805347102,49.34685156,2944.0,145277.131
44398,KY,HENDERSON ,14548.55205,39641.29743,4.474976428,23503.05394,15.88736257,16.32958651,7.29187103,4.726464196,5.205840825,49.44112513,19303.0,954362.0385
53611,KY,BOYD ,13630.55231,46164.58728,5.763282581,22560.51639,15.22552572,17.44338719,7.209008786,4.574195995,5.012869814,49.46498751,23610.0,1167868.355
22030,KY,OHIO ,13863.18826,32924.62696,10.03448002,26606.19601,17.51113276,15.44426585,7.585956877,4.350894235,4.65786624,49.55011596,9560.0,473699.1086
33883,KY,GREENUP ,13439.15148,41773.89317,10.06251361,24586.12328,16.39525127,16.37656962,7.495555293,4.524169502,4.906425178,49.69797086,14721.0,731603.829
11024,KY,CARROLL ,13093.13458,38139.05051,33.74815948,24438.11865,16.47958299,15.51011021,7.596063135,4.829501823,5.30228704,49.7175452,4939.0,245554.9557
712299,KY,JEFFERSON ,14485.03368,51511.88599,3.301758251,21214.21452,14.74825605,17.11681072,7.209176905,5.125900743,5.758159121,49.95830354,312736.0,15623760.02
18505,KY,BOURBON ,13295.33382,41237.4805,35.17580381,25014.5405,16.78340142,15.91896027,7.456182653,4.704867972,5.159007471,50.02241978,8006.0,400479.4928
9798,KY,MCLEAN ,14546.69352,34306.56413,7.395587686,26510.05991,17.51780156,16.02193865,7.36028169,4.391862484,4.748052519,50.03993691,4365.0,218424.3246
28070,KY,LOGAN ,14478.03415,34669.81291,5.976412576,25400.4938,16.93247708,16.03705367,7.518902031,4.594724949,4.994300018,50.07745775,12619.0,631927.4394
21273,KY,MERCER ,13628.28034,36726.75493,14.97833728,25659.90523,17.19824614,15.67010544,7.385072627,4.720716136,5.187426088,50.16156643,9477.0,475381.1651
103446,KY,HARDIN ,13468.76273,34975.50071,16.79918931,24652.34692,16.59726221,15.41115795,8.079442898,4.930360785,5.369867407,50.38809126,41005.0,2066163.682
2221,KY,ROBERTSON ,13668.57158,36315.09668,38.94817324,27039.0,17.82949838,15.95391488,7.56,4.433875348,4.769186217,50.54647483,1015.0,51304.67195
5182,KY,CARLISLE ,15249.3482,37562.56102,3.847889019,26430.54419,17.5050242,16.75914154,7.173664608,4.40903794,4.793490433,50.64035871,2404.0,121739.4224
7824,KY,GALLATIN ,13282.85872,29631.83037,51.62247543,26114.96242,17.42827391,15.29268855,7.960421779,4.797525074,5.20440303,50.68331234,3393.0,171968.4788
15940,KY,SIMPSON ,14795.67143,39894.5012,12.80257416,24521.0,16.49910592,16.70456905,7.53,4.755083769,5.215766707,50.70452545,6868.0,348238.6808
29954,KY,MARSHALL ,15574.75066,38406.66152,4.14820757,24745.94682,16.66912095,17.11180851,7.150507111,4.711008507,5.20850962,50.8509547,14648.0,744864.7844
12909,KY,LARUE ,13562.35036,31704.03231,28.97869907,27782.16678,18.41939857,15.43596632,7.45583314,4.611817121,5.02710296,50.95011811,5680.0,289396.6709
10391,KY,WASHINGTON ,14372.18574,34900.72019,13.46894365,26432.5958,17.5499247,16.15018669,7.713949572,4.605025451,4.987217004,51.00630342,4324.0,220551.256
17461,KY,HARRISON ,13142.6246,36271.20994,58.11006085,26861.12187,17.94089401,15.79043623,7.593766107,4.785844771,5.242521377,51.3534625,7417.0,380888.6314
14717,KY,WEBSTER ,14899.65667,38937.42991,7.432682439,26918.67548,17.85267323,16.58168338,7.468314194,4.5613091,4.955725782,51.41970568,6543.0,336439.1343
93719,KY,DAVIESS ,15357.5727,47953.24644,1.650354573,24388.22084,16.47864205,17.46265728,7.442684728,4.834355613,5.332208542,51.55054822,39341.0,2028050.117
14420,KY,GARRARD ,13948.53529,32787.46435,20.47331395,27848.60166,18.49660177,15.74889617,7.67601387,4.726340361,5.149877747,51.79772992,6238.0,323114.2393
32884,KY,CLARK ,14050.3705,42852.02555,5.289569648,26048.0,17.60124515,16.28398332,7.56,5.026917947,5.57415571,52.04630214,13638.0,709807.4685
16203,KY,UNION ,14758.79771,37581.21925,9.314727265,26925.55193,18.00476799,16.46318212,7.543871505,4.806980009,5.280404942,52.09920657,6452.0,336144.0808
